FeatureID,FeatureID_mgf,Name,Formula,Calc. MW,m/z,RT [min],Annotation MW,mzVault Best Match,mzCloud Best Match,KEGG ID,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,# mzCloud Results,# mzVault Results,RP_S73,RP_S74,RP_S75,RP_S76,RP_S77,RP_S78,RP_S79,RP_S80,RP_S81,RP_S82,RP_S83,RP_S84,RP_S85,RP_S86,RP_S87,RP_S88,RP_S89,RP_S90,RP_S91,RP_S92,RP_S93,RP_S94,RP_S95,RP_S96,RP_S97,RP_S98,RP_S99,RP_S100,RP_S101,RP_S102,RP_S103,RP_S104
FT_0.982_718.83752,MW_717.83024@RT_0.982,NA,C19 H5 N4 O17 P3 S2,717.83024,718.83752,0.982,717.8304,NA,NA,NA,Full match,No results,No results,0,0,13068503.6835624,801810.685802837,3228303.31871097,194606.954772719,11675357.9966804,350770.073206892,12856918.0581216,3884398.15183845,6499602.33218943,375090.578870577,3189617.73843352,3057889.92023136,6933429.07555063,1836320.49942745,1925103.57511923,7085228.64536461,6173891.26931323,2595525.88890756,7092186.89893328,6237994.33890892,7315656.74281994,5562668.91766207,12203332.0930299,5287576.0908748,411690.671706541,1723018.05927067,2592106.58662358,4741761.5092734,358506.046963404,171144.689675595,2906159.13524358,3637701.88997666
FT_0.984_714.74594,MW_713.73867@RT_0.984,NA,C9 H N8 O15 P3 S5,713.73867,714.74594,0.984,713.73777,NA,NA,NA,Full match,No results,No results,0,0,166222.47891623,3414971.93494185,673704.001394724,6240702.25728424,158283.303313806,5155702.53760461,163933.628919164,436470.714963387,128170.182659574,4071544.67321009,934347.102354768,758420.928298271,151425.020801529,1095695.61392431,880897.539602806,129473.963526873,295500.306562075,467008.429354429,88617.6630764773,94876.1849273627,119154.543139577,192039.951451479,172253.565777285,77591.1043199212,2116042.97124411,1046587.54028685,588734.416076378,98728.9228178866,3955096.77064587,4166027.18581695,65108.2022791278,88083.3912087169
FT_0.980_702.86358,MW_701.85630@RT_0.980,NA,NA,701.8563,702.86358,0.98,NA,NA,NA,NA,No results,No results,No results,0,0,19934187.6397543,138951.09481287,1231355.78881276,185036.654888734,7474095.81931443,166241.117611147,21117287.7397698,1540538.40800021,4495946.00252293,140996.622794809,1287391.01089508,1285287.72742137,4485832.43325873,522045.347734357,829945.377315157,12065661.9706753,3712473.34488121,1168963.05058567,4767287.37389164,9082281.98340638,9821810.42396244,2950464.6636714,15774735.1959857,4285038.63095371,86927.7074298039,653843.946275255,999196.360693549,5306919.83957927,117164.377769305,162728.207306505,1661130.45472389,2086268.56159322
FT_0.983_698.77196,MW_697.76468@RT_0.983,NA,C16 H2 Cl N4 O14 P3 S3,697.76468,698.77196,0.983,697.7631,NA,NA,NA,Full match,No results,No results,0,0,168629.766996051,5165387.73102021,2555671.70470013,4713382.77883278,1456538.87014575,5790645.97662395,166307.769127829,1513973.86532175,538484.784164835,4176088.55737315,2654051.84844879,2383212.25364342,679668.044786764,2814514.05776518,2462545.81876387,131349.047637504,1420575.19308105,1898128.84665343,484285.961013639,100631.76417528,120880.178043031,659652.463783566,174748.198021408,92825.7116025747,2802981.91527658,2622447.33280166,1946156.98256048,100158.747235034,4653707.47313661,4306250.5783869,584293.108893377,638960.172498471
FT_1.401_689.21129,MW_688.20401@RT_1.401,Maltotetraose,C24 H42 O21,688.20401,689.21129,1.401,666.22186,NA,97.9,NA,No match,Invalid mass,No results,2,0,9804043.69982827,13311525.1749606,16543219.1486572,19784345.6730252,13333323.4616099,18535174.0911171,14046087.4890801,15687613.0394909,8030477.80086285,11820236.1959919,13644151.6550082,15172089.6606602,9385911.89476407,9789455.68857122,13720818.4364398,8334804.01478364,8485476.03754835,10184269.137772,8031011.21720698,12340962.9645604,5666888.98354858,7037801.3298621,6943815.11312087,9704683.01797371,12367084.0748812,16611757.2870985,13433467.3575144,10462808.5518753,15369357.412912,16582068.5461173,12016386.6795971,14040750.3092653
FT_1.310_702.26646,MW_684.23260@RT_1.310,NA,C25 H40 N4 O18,684.2326,702.26646,1.31,684.23376,NA,NA,NA,Full match,No results,No results,0,0,33315601.2977188,36245254.8149948,49494378.3751526,68039744.8701581,37218514.8903805,51761216.3619188,52751710.6053489,46058193.0897363,24744490.8371485,38876299.8296438,35337979.0153623,21166469.7452785,30010995.345835,34314800.0393835,21018052.4890943,18364229.8967989,25985489.5030939,18131040.7115087,22388812.6707415,22497375.4608658,18547407.3014724,28224787.1714477,19247616.6329417,23398458.0750872,34353642.3625975,37231268.8760108,25709789.3022513,25105249.1935492,58174782.4448093,55581768.4667579,39936524.833165,37009115.129124
FT_1.988_684.25597,MW_683.24869@RT_1.988,NA,C25 H41 N5 O17,683.24869,684.25597,1.988,683.24974,NA,NA,NA,Full match,No results,No results,0,0,3400147.52820935,4530896.76773472,7154945.07139475,10208197.1002152,5781751.74254012,8591133.06874458,8411179.69627702,6042966.984666,3628583.5125461,2802185.41653801,2063413.2065505,1347986.03514394,3079146.15739005,1722345.92918963,1633854.14720487,948574.73825404,2335487.80434725,919068.574232596,2564826.5109062,1329266.05815091,2667290.1250352,1820605.82999508,778879.681719971,744599.493018491,4229605.97979576,2356594.93762421,2980374.14015689,2215193.08928372,8762707.44017836,12483870.3443144,5982716.22772776,4557223.80402194
FT_1.406_684.25587,MW_683.24859@RT_1.406,NA,C22 H48 N5 O13 P3,683.24859,684.25587,1.406,683.24615,NA,NA,NA,Full match,No results,No results,0,0,21766323.409893,29725929.3406826,50314029.6027599,65906357.8301613,36407279.7597293,55520384.3627851,52322806.1753012,40378084.3148016,13995343.7482034,26058830.2274856,24713638.087239,19929159.2828874,16424167.1756464,25117925.6106514,19767048.6501867,15207798.2247565,15169399.3101188,14240263.7409578,14386385.3137759,17659730.0368372,9431536.1021978,20382383.9516182,14678997.1761044,17630067.8118133,19275133.8051415,29301116.9993205,22376539.1654947,16991234.3731512,50390173.5327875,53973458.280434,32046256.2278178,35030382.2888086
FT_18.205_683.28469,MW_682.27741@RT_18.205,NA,C44 H44 O3 P2,682.27741,683.28469,18.205,682.27657,NA,NA,NA,Full match,No results,No results,0,0,4259389.35338359,4783908.15866269,4075720.14357949,9018544.11213272,3828492.33029434,8345234.69604383,1608001.57395291,5104935.75548011,1981368.31030806,5980672.10233103,5408878.23337849,3691295.45715796,4312985.8437048,6178757.9913127,1952316.21165731,3106585.12649133,3944037.09102852,2775160.42800679,879448.000398288,15172816.5082336,3334640.02707092,3796390.4866806,1253914.6049802,2234297.44338145,3068405.76246669,9159130.21087239,3266116.73383676,2741263.02200019,5733003.00390856,6669700.04303302,3239523.00267444,3410394.77186617
FT_18.602_683.28421,MW_682.27693@RT_18.602,NA,C32 H48 N2 O10 P2,682.27693,683.28421,18.602,682.27842,NA,NA,NA,Full match,No results,No results,0,0,12280437.5854468,11893614.3375973,2887271.63464671,31520745.3808901,5003961.0520936,16844913.9591832,2610218.90156521,9786993.47614374,9723762.56852157,14006747.9985945,10372341.0979895,4705424.77924512,15263624.4473468,15471581.0591113,2478001.78259448,3333048.43979498,10532402.8268349,22659297.5886654,2457354.90105971,20246395.0247009,8996943.53387677,18621407.9680005,1722316.2405416,7514498.21031474,7495238.44483609,71865594.4956589,31067128.2906757,3611299.40812353,16847754.9583983,16878877.5449964,6734817.01200452,8958851.56005086
FT_0.981_682.79804,MW_681.79077@RT_0.981,NA,C3 H9 N8 O17 P3 S5,681.79077,682.79804,0.981,681.7902,NA,NA,NA,Full match,No results,No results,0,0,740146.870076999,5047857.25984978,4837730.17656623,2448110.81145914,5411119.41354616,5185493.58072728,435916.761834996,4012915.2765857,2748308.49576042,4158961.45065304,5012895.05010742,4741853.50269423,2789554.91850333,4661152.89662397,3904888.57516853,177990.080235484,4070562.31903107,3544875.0633533,2649538.9499772,361570.768540115,529108.537881385,2815213.31416829,770117.433223892,736986.602143692,2838534.63970371,3484461.53637203,3926122.13583108,564078.703483885,3711670.44997152,3097325.36649707,1763900.32896783,2406725.54859875
FT_2.305_673.21659,MW_672.20931@RT_2.305,NA,C24 H43 N4 O12 P3,672.20931,673.21659,2.305,672.20903,NA,NA,NA,Full match,No results,No results,0,0,2818096.94505741,7325089.20395186,20020143.4013564,38631039.9558561,10883004.5444833,22965109.4716637,5192201.18647762,9038767.41404561,2510051.29371216,5222261.94581435,3675422.95224315,1781426.63143796,1757961.00886617,2482794.07644615,2793574.80547127,1275025.73425911,1532418.84373644,2719570.11200587,2727289.77921223,1747329.07114082,2373950.69423635,1781865.09384735,805773.524898069,845365.573998012,5699489.87943063,2976640.65394289,6315257.38610031,2679945.97466921,11761466.3227883,19842455.6122205,3636578.24901446,2665355.06179956
FT_20.475_667.29039,MW_666.28309@RT_20.475,NA,C41 H38 N4 O5,666.28309,667.29039,20.475,666.28422,NA,NA,NA,Full match,No results,No results,0,0,7194294.879953,11485036.0783599,4867269.48417685,5726829.3373926,2677595.37393876,5521278.37455276,2643513.61745369,3922917.94541875,2355299.01331074,7857594.00325973,3381640.47708978,2612290.3098047,3500667.15286125,3897329.93019793,729951.215935941,1607993.03174942,3438264.87613696,2528178.66131927,3112954.81921606,9103216.29261276,3276878.59743882,2029735.11895375,1777766.45853097,2775842.75283177,2184258.50235867,10119297.3819773,5428404.97998237,1955027.62129897,5765331.57203891,6221962.61331392,3452738.15922515,4376508.0818149
FT_0.981_666.82426,MW_665.81699@RT_0.981,NA,C8 H N10 O17 P3 S2,665.81699,666.82426,0.981,665.81754,NA,NA,NA,Full match,No results,No results,0,0,3434352.27618261,2539300.49801894,5734618.57790243,964896.030398544,10568397.6364213,2547057.71003191,2716984.39509657,5686290.79018567,6003460.80227482,2114720.39882319,5497318.25738859,5786650.22613489,6231986.7821579,4010615.66493697,3788091.14114582,1770034.63286116,7286954.17372193,4941661.90764529,5667909.32395798,1804957.14185225,2524313.23315841,5606405.20625336,4153275.36591578,2991474.18612431,1716249.470532,4550143.19740543,4290360.47261279,2122136.3049687,1867317.9277876,1203010.51083877,3238014.54820027,4105981.63038983
FT_0.982_650.85025,MW_649.84297@RT_0.982,NA,C5 H5 N10 O18 P3 S2,649.84297,650.85025,0.982,649.84375,NA,NA,NA,Full match,No results,No results,0,0,12222226.7199783,1016092.56195022,4157140.21927854,190400.160238288,12833761.8590574,876775.196060487,11374824.1172843,4854770.6890388,7471390.5539205,675697.790596838,4106309.07832537,4008055.21764704,7556257.42224892,2374413.31366376,2581539.51701159,6515723.26897768,7064304.17255439,3241433.89344257,7588136.31948517,6906316.17453052,7133138.17949857,6405005.47633166,13388659.7629932,5565029.04985977,689886.898216418,2861642.04548727,3238330.74457494,5222498.09655286,598467.548436908,292092.57955019,3684302.88127008,4324845.5339765
FT_0.985_646.75857,MW_645.75129@RT_0.985,NA,C8 H Cl N6 O15 P2 S4,645.75129,646.75857,0.985,645.75465,NA,NA,NA,Invalid mass,No results,No results,0,0,164362.684117212,3967621.28014758,584091.202054136,8701597.26217861,187109.248872131,6226666.49019346,162099.443119291,520832.91965632,126736.139318063,4956138.6247792,809449.456842828,649817.06872013,131905.26260612,1230241.33921848,860646.955733586,128025.332718661,268418.931925724,523655.824840566,87626.1565728726,93814.6544025565,117821.372072371,131658.301938604,170326.291633417,76722.9694370517,2317140.36415663,806054.310866149,656357.86515294,97624.2855969374,4313503.95721639,6281376.50593045,64379.7334416902,131825.031666111
FT_0.981_634.87626,MW_633.86898@RT_0.981,NA,NA,633.86898,634.87626,0.981,NA,NA,NA,NA,No results,No results,No results,0,0,19025657.9274385,149617.309223037,1450970.21311925,199240.50580075,7720348.73216735,194226.844729656,21782580.6343783,2137952.45250923,5107154.8898897,151819.856766907,1539861.34613444,1562915.82006168,5155051.51093063,621320.169518506,809976.239512141,12726360.9071723,3922248.94767796,1213315.28446294,5087456.22240044,10059788.1572031,10197944.1661829,4231072.02952036,16557272.192487,5290949.8537864,93600.4836816157,889023.008230624,1194795.89757789,5797687.36710074,126158.192292352,175219.609062287,2113318.24104779,2486725.70146029
FT_0.983_630.78465,MW_629.77737@RT_0.983,NA,C9 H2 Cl N4 O17 P3 S2,629.77737,630.78465,0.983,629.77577,NA,NA,NA,Full match,No results,No results,0,0,166623.401948779,6726481.34655129,2636899.31337078,7744360.80429411,1398545.94297561,9024568.53576621,164329.031322447,1507329.11634743,658887.348588247,6273300.85199794,2604180.9749314,2629515.67780019,730397.897705022,3093016.42014406,2187544.6612599,129786.25037539,1316159.68467951,1795620.76288809,621066.415877338,99434.4426235561,119441.939892946,829935.45977978,172669.035588644,184905.402917617,3953928.59894058,2685673.3325132,2388843.07841737,98967.0536615281,6192798.36393758,6643227.45298876,469452.287962988,777134.300874895
FT_0.982_614.81064,MW_613.80337@RT_0.982,NA,C14 H2 Cl N2 O16 P3 S,613.80337,614.81064,0.982,613.80264,NA,NA,NA,Full match,No results,No results,0,0,706191.98363498,7462982.12739047,5566914.63109986,5387024.84078973,5335110.79664491,7523457.9956824,287792.937756726,4281052.54775869,2672453.15961677,6123877.03386928,5743590.22158509,5603586.10833529,2477499.35038182,5450644.92426009,4344000.8482041,136727.185344076,4236455.1188108,4086857.51634451,2246319.41767907,340497.282195728,402144.046591396,3012892.85170726,837066.036016741,991149.02382167,4450079.54121666,5439274.56508605,4904125.9517859,580040.291108939,5385948.03241561,5096035.1906002,1988589.00831871,2282335.89498508
FT_0.981_598.83677,MW_597.82949@RT_0.981,NA,C6 H5 N10 O10 P3 S4,597.82949,598.83677,0.981,597.82858,NA,NA,NA,Full match,No results,No results,0,0,3765885.09062047,4837026.76288017,7913552.84991622,1926208.2338834,12146499.0581306,4419608.0065909,3176385.93159548,7691446.36255943,6588362.49933523,3875582.63135958,7484942.63837544,8001474.14799155,7376013.16326226,5918442.74070786,5759422.93385149,1964949.90918446,8308237.21702193,6000172.85884373,6809525.38444066,2260086.77039247,2852879.03381478,6842074.9047857,4909684.55054641,3102781.57211139,3121572.92132745,6015823.90032688,6621428.52398681,2557452.49871924,3414129.94426226,2214960.60759472,3884225.23701492,5077669.66375725
FT_0.981_582.86283,MW_581.85556@RT_0.981,NA,C8 H4 N6 O17 P2 S2,581.85556,582.86283,0.981,581.85496,NA,NA,NA,Full match,No results,No results,0,0,14087789.1885673,2129090.42579852,6426905.49022174,377993.557317782,15647720.8394193,1545497.0675426,14182445.0285547,6701744.06623387,10124362.0745428,1260426.67279285,5954553.06788266,6018262.58588181,10671099.1735511,3603782.27468471,4017037.95109383,8517454.51145175,9374592.12682408,4956307.27147583,10508778.6269132,7905291.50254904,8745297.58972468,8991850.32605346,14697039.0161194,6997869.94190512,1398501.84865733,4539621.98635845,5500303.564025,6725900.65598159,1239275.87450127,779976.550356688,5419835.26978004,6187400.22675937
FT_0.985_578.77118,MW_577.76390@RT_0.985,NA,C6 H2 Cl N4 O14 P3 S3,577.7639,578.77118,0.985,577.7631,NA,NA,NA,Full match,No results,No results,0,0,175116.657663949,4059071.91692207,612305.704336222,10619581.8419608,166752.675216038,6369147.77410089,172705.336620047,401655.574988224,135028.271421905,5449896.0800558,626634.279677967,544788.138082401,140535.60173912,971759.019478698,597214.877680922,136401.81457501,284104.492851167,458445.32218289,93359.3883879172,99952.7892058425,125530.225972585,127401.393676193,181470.453974021,81742.8240846235,2315276.27097938,794930.931236712,431997.797040778,104011.678151806,4296891.32251395,7068411.37544985,68591.9909507255,92796.5288735117
FT_18.129_574.36028,MW_573.35301@RT_18.129,NA,C24 H48 N9 O5 P,573.35301,574.36028,18.129,573.3516,NA,NA,NA,Full match,No results,No results,0,0,6008175.25330682,1106278.77622938,4749001.52901802,733484.802164605,6947407.11285968,712998.394964327,2221403.14522939,567085.967869787,566084.600604794,590395.986148464,1165265.85428542,459357.005634499,2329713.22781181,577212.775611729,36896506.1374865,388985.724651368,7010450.42894126,1037524.31567537,6361750.23705857,462481.649755285,4388038.6207788,526377.670625075,14345031.1424546,1094341.35650793,5728733.07247144,649953.946378636,6979680.19531833,527161.5806317,2777938.36388435,2823484.99920213,496615.367078592,467358.889990242
FT_0.889_572.83632,MW_571.82904@RT_0.889,NA,C25 H3 Cl N2 O P2 S4,571.82904,572.83632,0.889,571.8292,NA,NA,NA,Full match,No results,No results,0,0,11496588.3343826,7751780.55967186,7191028.23652481,7310554.181663,13139504.4033521,22140255.7806109,5294334.62005897,2322831.62296952,8827127.96270175,3867041.9976624,9984368.39845591,6478507.75000868,10784748.7288177,16058766.1033586,16193191.1979242,2200321.79330376,11027348.6616731,9655451.82571636,8920903.5304949,2739495.63421031,5241615.4412507,18108778.2846231,13267685.8391552,3639950.85157967,15938107.8579324,17056891.4889159,10074261.929683,1777703.77491062,21030125.5123985,19614240.3426411,2500949.66497698,3449881.57872813
FT_0.981_566.88882,MW_565.88155@RT_0.981,NA,C7 H5 N8 O15 P3 S,565.88155,566.88882,0.981,565.88079,NA,NA,NA,Full match,No results,No results,0,0,25148004.7179436,458498.521515707,3053668.1702016,205113.360497108,11949220.2367482,293158.787612207,27945293.4495745,3596267.44284892,7725170.84474399,160636.316293795,2505887.24723711,2590652.22548907,8027797.06776778,1322769.06746109,1510356.36721112,17724774.4671336,6122798.55908339,2185391.64404315,8047552.38599584,13352538.7975001,14229445.6866671,5644220.71534253,23148484.2935322,7570374.72921791,214385.479738284,1783053.14711243,2074469.40964118,8225871.18477069,243623.809680078,180384.418797335,3411767.73662479,3972842.7257865
FT_19.215_565.24340,MW_564.23619@RT_19.215,NA,C32 H36 O9,564.23619,565.2434,19.215,564.23593,NA,NA,NA,Full match,No results,No results,0,0,29794243.2816874,42856425.2745635,13894243.0024101,53555813.0444864,30197506.1637605,45062947.7679324,5521540.63868169,32207154.3932409,27172075.5996665,56862284.2814597,21323041.7055928,25236049.1499921,27551082.0010426,45496932.69881,16012550.2816834,8059589.77201995,29727971.5629488,30460789.3459423,12470363.8181035,21071128.1722178,20865369.7136142,22904913.4714218,7792065.16313402,17841281.3538441,30460495.0019801,31930061.5442267,18632193.7230495,22285740.0125984,30278329.055676,26090920.6705851,17212471.0502296,17312956.719826
FT_0.984_562.79714,MW_561.78987@RT_0.984,NA,C7 H2 Cl N2 O18 P3 S,561.78987,562.79714,0.984,561.79247,NA,NA,NA,Full match,No results,No results,0,0,174304.426150098,8894863.73658246,2568143.60959216,12783074.081926,1228297.16235413,11890443.4593573,171904.289370264,1921146.44803033,614390.834557424,8581805.83547142,2921969.60836404,2714518.66386639,605485.673182681,3098693.00209391,2680019.18905313,135769.151447343,1017972.83041642,1892523.93886291,365279.413608161,99489.1850783239,124947.98778442,882883.650722886,180628.752085025,114055.640824883,4897155.32208306,2764639.55086963,2258550.68106804,103529.247959668,8162772.57736426,9755414.42521637,518655.165922345,605589.352366815
FT_6.232_559.15097,MW_558.14370@RT_6.232,NA,C19 H29 N8 O6 P3,558.1437,559.15097,6.232,558.14229,NA,NA,NA,Full match,No results,No results,0,0,351719.780512658,838984.987001112,5172657.98444654,8188537.23476383,1588623.60628784,5785477.14991127,3837862.51738202,2189496.9324453,1333301.59781359,394604.938896757,1108411.20254338,775252.54382875,976971.848604269,1387699.6265087,1891873.12434301,421856.846777243,803797.126445315,609957.730506917,643188.966721625,625039.368966894,729894.773265819,1062103.53547677,739773.402209912,344879.1240277,547812.361217672,656588.371947075,1608384.69788243,1629724.69419123,8610740.09084528,13498699.8431509,1937963.10886998,2356942.63437343
FT_14.074_557.23545,MW_556.22817@RT_14.074,NA,C17 H37 N10 O7 P S,556.22817,557.23545,14.074,556.2305,NA,NA,NA,Full match,No results,No results,0,0,1410732.00017251,752836.575427499,1452388.16883432,7804256.61024949,669107.364607209,4856427.45006713,165325.21507074,1316367.16170117,1646166.27948129,4738139.41752545,3914774.96911699,252476.446589556,6242092.68589992,4229758.03092876,598815.819538664,632794.109163347,4002529.05238513,8153593.00914095,1036867.80780855,1024509.67002836,6646007.03927273,4537568.917097,287895.535715387,817895.475561448,3702054.61890595,7464524.11241658,4586222.25546182,2972575.46324026,7487425.25979207,6792296.18000099,2659918.27733824,481259.654779673
FT_0.896_556.85864,MW_555.85137@RT_0.896,NA,NA,555.85137,556.85864,0.896,NA,NA,NA,NA,No results,No results,No results,0,0,2044674.57779884,1577808.41950726,1656685.0001103,13429313.3448888,2467107.99724576,6197480.13355421,1397599.98126188,2042769.37130512,1820150.23920351,8338013.35843185,1608924.07054604,1549841.35318597,1482967.95553776,12868954.797407,4420456.99017054,2134963.67865066,1632287.5544687,1519628.90641383,1193089.29846534,1333476.86581202,1689915.97846217,14945510.0078819,2170522.83884481,1373219.58466527,4610852.22589832,5418817.25511298,1623504.83414873,1724899.05903067,9871615.76068956,13059844.2717137,1756804.2965254,1661233.22183205
FT_14.548_555.22039,MW_554.21311@RT_14.548,NA,C27 H26 N10 O4,554.21311,555.22039,14.548,554.21385,NA,NA,NA,Full match,No results,No results,0,0,3320506.12610288,2615837.72369711,619142.082762884,10571030.7900485,3163680.23035001,8604292.16298624,570465.965770438,5694880.55592829,5436921.90929184,4471815.78933034,1893910.32671789,2292981.17317272,9030314.94059532,8391475.25944189,933426.42458033,1042652.67027097,3944178.01002222,3160219.14549554,1263240.97949738,3178084.67661316,1342063.65452424,1977195.71272986,251597.700262905,1490179.48399475,6278646.77656278,3551131.3477926,1410022.59938251,4200061.17896527,6764031.71209753,7471820.99626877,1890069.67118788,1324879.04572719
FT_14.025_555.22021,MW_554.21294@RT_14.025,NA,C34 H36 O3 P2,554.21294,555.22021,14.025,554.21397,NA,NA,NA,Full match,No results,No results,0,0,50199603.8774735,72012448.9733161,20282053.3323269,211955934.60532,52211001.3128475,178680690.850434,9471879.77810324,96794854.7640247,88993106.9262255,98862985.3248035,31649906.19727,39477908.7206037,124910193.900557,131295358.248244,15134453.173597,22820993.3211097,83371413.61825,80117030.4441176,17359941.424692,43694226.7165619,46749830.168448,41046449.2121276,9169905.16257387,25047121.5112002,107308829.545172,84005188.4787451,33118203.1251537,70594156.8102117,107308845.95801,160879423.0832,33677006.8177115,28790397.1412796
FT_14.358_555.22021,MW_554.21293@RT_14.358,NA,C26 H30 N6 O8,554.21293,555.22021,14.358,554.21251,NA,NA,NA,Full match,No results,No results,0,0,78156453.6156396,107057640.944454,29592642.7165902,268252747.353701,81801533.7851848,234307424.872521,16644324.5990966,129653771.445294,129790731.417828,145187522.944172,54114851.8768294,64143958.9082343,191782452.363951,174833184.032386,26072107.7889584,38304006.6955667,130612066.046569,123739319.039048,25350295.8281094,71841928.0833571,69973255.8695522,61821797.7194722,14129164.632222,39253426.5191513,155248767.935519,121928935.475206,47932470.4551202,107287575.81781,146401151.586319,224053776.430785,52753288.480592,52458663.7382457
FT_14.505_551.18902,MW_550.18174@RT_14.505,NA,C16 H37 N6 O9 P3,550.18174,551.18902,14.505,550.18349,NA,NA,NA,Full match,No results,No results,0,0,4321409.27413417,7154614.94734088,2215300.31688199,9216354.16936371,4572852.74237489,9865960.91070555,756454.76005794,7106986.06096665,6195848.44649475,4489140.51977291,3527609.58610788,3806254.31594643,6770323.4911412,10951872.7357775,1872104.75586417,2626899.44464126,8692070.16574581,7596940.51640547,1400473.67098232,4150106.01523703,4037379.51528709,3796633.65632668,517487.959817342,2466883.98336115,9590189.34141861,6599031.38941946,3561670.37761259,6449514.71553352,9214429.33688321,10509158.8140475,4310131.52797994,3333588.69045512
FT_1.778_548.21876,MW_547.21148@RT_1.778,NA,C21 H33 N5 O12,547.21148,548.21876,1.778,547.21257,NA,NA,NA,Full match,No results,No results,0,0,161573.033160807,265099.284602607,4162817.14267731,7077628.34563139,2579133.38453811,3180868.62943326,10191440.9639671,1951720.44093509,1509246.50077444,926321.955701945,3533688.96237146,2037505.57917588,1252530.72482999,1749785.1446904,3314417.22155414,899884.431536896,2404390.15861283,1670620.3927772,1078774.02314722,983493.211051415,751479.049760947,2441188.82569003,1533268.74900085,400819.920974309,430042.373217524,666295.978499603,1012332.9969718,1109952.57245254,7572627.20289133,11935683.2042971,450299.948195765,3855116.93441715
FT_0.983_546.82330,MW_545.81602@RT_0.983,NA,C6 H Cl N4 O18 P2 S,545.81602,546.8233,0.983,545.81703,NA,NA,NA,Full match,No results,No results,0,0,574253.453538673,10269643.5243335,6384524.01155251,8075001.24209117,5133316.90443095,11473842.5196277,500099.983964957,5088179.83835161,3079998.56632768,8923041.48233282,6401531.15367932,6402991.18000236,3138978.40497474,6749338.16106462,5731941.94255709,245024.822792583,4568421.37096814,4580169.0675351,2776297.91985118,450989.807576005,613081.278914294,3571765.44777317,1130227.16372768,1004963.12287328,6585978.6071418,6502624.41390291,5722539.86133114,616378.838721727,8651748.93057006,8524229.55520048,2180474.06317438,2886478.89592299
FT_6.584_542.17214,MW_541.16486@RT_6.584,NA,C21 H27 N5 O12,541.16486,542.17214,6.584,541.16562,NA,NA,NA,Full match,No results,No results,0,0,41707.7904068573,271894.732098397,1693229.21833841,6239295.26027823,513191.820597825,1427132.57689011,4487653.0754134,944198.590345765,1189195.05365547,1682605.59202308,3278287.74067613,903569.210443908,1588832.53657335,3827707.60864244,3839206.05113698,434229.258694634,1281095.1443732,1070412.47028694,874630.276519981,999561.141641936,740483.440793441,1855316.29600776,1008540.40970215,697584.580733006,858933.576977265,1338432.0013137,1588648.11749786,1322918.61364836,6400128.89068711,9117021.32709013,988497.616820465,1459830.41395398
FT_18.481_539.22792,MW_538.22064@RT_18.481,NA,C20 H41 N6 O3 P3 S,538.22064,539.22792,18.481,538.21737,NA,NA,NA,Invalid mass,No results,No results,0,0,20284687.9318189,50378351.0703712,18019087.352685,56832612.260342,56563384.1271402,46284405.9513627,12802121.4714905,49860497.2805472,47675200.3556393,46762371.3375439,9878115.91093252,16013986.0224543,25775395.663192,45557287.239575,5218497.82379119,12822167.0083799,24024461.9918857,51838591.1562417,14423633.4185486,17660669.2983143,29516215.0500418,29919681.6321887,12172247.008906,32301924.7339191,42022378.0280054,51703215.3962052,28685424.5875143,27389139.0752389,37672421.2286859,7650841.35212729,26827619.5004077,32495895.7419054
FT_20.245_537.24837,MW_536.24109@RT_20.245,NA,C35 H38 O P2,536.24109,537.24837,20.245,536.23979,NA,NA,NA,Full match,No results,No results,0,0,3712383.38164933,10312228.5519408,2974369.76661127,8124895.85854219,5620791.21103722,7977201.96717202,1957131.78639822,2430218.75414206,4206091.24274055,2882590.7591353,1998015.04516018,2851512.27400902,4001447.59166488,4849662.44335715,3025466.36209382,2454678.65755763,4848518.04037319,6414751.19151149,2921032.83556711,3957514.12157682,2819756.88957891,3912991.36255288,1761215.69546502,2146028.23179701,14777090.5322518,2586579.36722727,3535303.2569205,4371739.6311408,6700311.67764888,5545324.99938647,3271347.00473995,2152552.3786088
FT_16.919_537.21043,MW_536.20315@RT_16.919,NA,C27 H24 N10 O3,536.20315,537.21043,16.919,536.20328,NA,NA,NA,Full match,No results,No results,0,0,30127787.8358171,36664617.5108152,11997552.0930988,59917232.4584195,35375236.1600848,65529456.4211005,8448793.45748256,42719519.5281466,20429250.1806048,43411469.03713,33134875.1444513,22247091.0197337,32239048.6169283,47965890.9515926,10348428.1407802,8637212.73842791,42050537.0099112,42471811.2540679,17872590.489352,28723347.1044571,29489163.2747418,30123948.4390002,11226807.9161944,19620227.698136,41399943.7969205,50013836.6042744,30489456.6010069,27169146.1221206,39467253.4361301,46636290.0343166,29469157.7657614,27311710.4919666
