FeatureID,dry,wet,Contrib.dry,Contrib.wet,Contrib,GroupContrib,color,importance,component
bco_bin_18_1__K04065,0.15612046664375778,-0.07806023332187886,TRUE,FALSE,FALSE,dry,#388ECC,0.008927904481195487,comp2
bco_bin_116__K07657,0.08008808850679282,-0.04004404425339646,TRUE,FALSE,FALSE,dry,#388ECC,0.004779018595486436,comp2
DNA-1_bin_47_1__K01087,0.7479571575065261,-0.373978578753263,TRUE,FALSE,FALSE,dry,#388ECC,0.0047396082080650645,comp2
DNA-1_bin_36_1__K02004,0.09125700078334742,-0.045628500391673724,TRUE,FALSE,FALSE,dry,#388ECC,0.0044746349439381515,comp2
FT_0.892_232.92815,-0.15369002247965505,0.07684501123982754,FALSE,TRUE,FALSE,wet,#F68B33,0.17259732618186666,comp3
FT_0.892_344.87556,-0.16799569712953177,0.083997848564766,FALSE,TRUE,FALSE,wet,#F68B33,0.1700473737213987,comp3
FT_0.904_189.00708,-0.24118429455910523,0.12059214727955131,FALSE,TRUE,FALSE,wet,#F68B33,0.16971981567006206,comp3
FT_0.892_214.91758,-0.17276131251852941,0.08638065625926536,FALSE,TRUE,FALSE,wet,#F68B33,0.16913413767268365,comp3
FT_0.895_143.99682,-0.2163829778720405,0.10819148893602246,FALSE,TRUE,FALSE,wet,#F68B33,0.15604443177957936,comp3
FT_0.889_476.86690,-0.14300579323346974,0.07150289661673682,FALSE,TRUE,FALSE,wet,#F68B33,0.15258586378054126,comp3
FT_0.890_148.97575,-0.21673017451709764,0.108365087258548,FALSE,TRUE,FALSE,wet,#F68B33,0.1505115138754114,comp3
FT_0.890_144.98083,-0.20434470113773434,0.10217235056886716,FALSE,TRUE,FALSE,wet,#F68B33,0.15026242445849586,comp3
FT_0.891_102.97023,-0.21413073956765208,0.10706536978382686,FALSE,TRUE,FALSE,wet,#F68B33,0.14644608197860218,comp3
FT_0.891_130.96515,-0.23211908223222225,0.11605954111610887,FALSE,TRUE,FALSE,wet,#F68B33,0.14640836367759588,comp3
FT_0.891_125.98621,-0.23631804521659552,0.1181590226082991,FALSE,TRUE,FALSE,wet,#F68B33,0.14597653888842824,comp3
FT_0.889_151.00876,0.027563700338786537,-0.01378185016939153,TRUE,FALSE,FALSE,dry,#388ECC,-0.14558583823404964,comp3
FT_0.889_458.85599,-0.19702299111233615,0.09851149555616966,FALSE,TRUE,FALSE,wet,#F68B33,0.1424629037104601,comp3
FT_0.891_84.95972,-0.21269948403263844,0.10634974201631951,FALSE,TRUE,FALSE,wet,#F68B33,0.14048483417448282,comp3
FT_0.893_200.97310,0.03903067673585783,-0.01951533836792726,TRUE,FALSE,FALSE,dry,#388ECC,-0.13996486401050526,comp3
FT_0.893_182.96245,0.020141324963349735,-0.010070662481672923,TRUE,FALSE,FALSE,dry,#388ECC,-0.1390113851778037,comp3
FT_1.096_191.99907,-0.14442715548420793,0.07221357774210617,FALSE,TRUE,FALSE,wet,#F68B33,0.13827363189829542,comp3
FT_0.892_232.99927,0.048875113572767845,-0.024437556786383315,TRUE,FALSE,FALSE,dry,#388ECC,-0.1338972784610784,comp3
FT_0.891_121.01643,0.017993909211455404,-0.008996954605725133,TRUE,FALSE,FALSE,dry,#388ECC,-0.1277991117597978,comp3
FT_0.892_218.98361,0.05959806007452566,-0.029799030037264012,TRUE,FALSE,FALSE,dry,#388ECC,-0.12694465952908962,comp3
FT_0.894_133.03457,-0.027605504566209638,0.013802752283105894,FALSE,TRUE,FALSE,wet,#F68B33,-0.12430786644847738,comp3
FT_1.091_269.97637,-0.10897570392365079,0.054487851961826005,FALSE,TRUE,FALSE,wet,#F68B33,0.123875863484547,comp3
FT_0.891_114.98758,0.01033419933872376,-0.005167099669361365,TRUE,FALSE,FALSE,dry,#388ECC,-0.12362228105654213,comp3
FT_0.892_119.01888,-0.005363378022097416,0.0026816890110462534,FALSE,TRUE,FALSE,wet,#F68B33,-0.12169873760956806,comp3
FT_8.272_360.20173,-0.31759798039406745,0.1587989901970314,FALSE,TRUE,FALSE,wet,#F68B33,0.12082200716971926,comp3
FT_0.891_132.99816,-0.013352926934396075,0.006676463467195887,FALSE,TRUE,FALSE,wet,#F68B33,-0.11993717483142513,comp3
FT_0.891_86.99273,-0.017585458315612146,0.008792729157805018,FALSE,TRUE,FALSE,wet,#F68B33,-0.11962118975538374,comp3
FT_15.141_195.06518,-0.17226844023225057,0.08613422011613035,FALSE,TRUE,FALSE,wet,#F68B33,-0.11945943268387786,comp3
FT_0.891_214.98862,0.14973429973428656,-0.07486714986714114,TRUE,FALSE,FALSE,dry,#388ECC,-0.11932730951203459,comp3
FT_0.889_460.85312,-0.18123286743624828,0.09061643371812418,FALSE,TRUE,FALSE,wet,#F68B33,0.11859993008111071,comp3
FT_0.891_105.00324,-0.029873243758950452,0.014936621879472218,FALSE,TRUE,FALSE,wet,#F68B33,-0.11749020662787488,comp3
FT_0.889_147.01385,-0.018227797304885433,0.009113898652441095,FALSE,TRUE,FALSE,wet,#F68B33,-0.11706915831665798,comp3
FT_13.422_211.06008,0.08903081147151569,-0.044515405735761106,TRUE,FALSE,FALSE,dry,#388ECC,-0.11479608598162833,comp3
FT_1.098_196.95448,-0.2594250144604453,0.12971250723022312,FALSE,TRUE,FALSE,wet,#F68B33,0.1112110863729312,comp3
FT_12.219_197.11725,-0.24869866266735025,0.12434933133366449,FALSE,TRUE,FALSE,wet,#F68B33,0.1107490629921534,comp3
FT_1.337_527.15849,-0.22616343549885565,0.11308171774942435,FALSE,TRUE,FALSE,wet,#F68B33,0.11071265760628098,comp3
FT_0.887_128.01924,-0.024693647031215293,0.012346823515605022,FALSE,TRUE,FALSE,wet,#F68B33,-0.10962262879811235,comp3
FT_0.891_110.00865,-0.05504009339546281,0.02752004669773298,FALSE,TRUE,FALSE,wet,#F68B33,-0.10854502990215684,comp3
FT_12.554_121.10112,0.31679373597678134,-0.1583968679883879,TRUE,FALSE,FALSE,dry,#388ECC,0.10320781901131658,comp3
FT_13.033_366.15475,0.13590267240775902,-0.06795133620387915,TRUE,FALSE,FALSE,dry,#388ECC,-0.1013181397730068,comp3
FT_0.969_288.92204,-0.4684029450501184,0.2342014725250603,FALSE,TRUE,FALSE,wet,#F68B33,0.09956430733168353,comp3
FT_19.846_411.14400,0.020249851572192917,-0.010124925786099529,TRUE,FALSE,FALSE,dry,#388ECC,-0.09609045942194935,comp3
FT_14.703_225.07574,0.15103701624248125,-0.07551850812124063,TRUE,FALSE,FALSE,dry,#388ECC,0.09554122772741228,comp3
FT_0.886_135.03210,0.02347386717352983,-0.011736933586763072,TRUE,FALSE,FALSE,dry,#388ECC,-0.09099874780555726,comp3
FT_0.890_330.93105,-0.009188524289533886,0.004594262144767127,FALSE,TRUE,FALSE,wet,#F68B33,-0.08969542201867793,comp3
FT_13.477_195.06519,0.21628240200260954,-0.10814120100130649,TRUE,FALSE,FALSE,dry,#388ECC,-0.08913437769968746,comp3
FT_8.092_258.16998,-0.3646418397878347,0.18232091989391738,FALSE,TRUE,FALSE,wet,#F68B33,0.08697814130565991,comp3
FT_14.703_211.06009,0.0430580820490458,-0.02152904102452478,TRUE,FALSE,FALSE,dry,#388ECC,0.08578949139524444,comp3
FT_1.112_147.07644,0.2502047091479146,-0.12510235457395763,TRUE,FALSE,FALSE,dry,#388ECC,0.08330824842085463,comp3
FT_17.838_514.31653,-0.37452942192378763,0.18726471096189382,FALSE,TRUE,FALSE,wet,#F68B33,0.07993800856707983,comp3
FT_1.107_527.15854,0.42058981933123146,-0.21029490966561226,TRUE,FALSE,FALSE,dry,#388ECC,0.07880835405498161,comp3
FT_1.405_190.10742,0.17449269532265632,-0.0872463476613327,TRUE,FALSE,FALSE,dry,#388ECC,0.0775411397732818,comp3
FT_15.164_326.19615,0.2737207048906655,-0.13686035244532846,TRUE,FALSE,FALSE,dry,#388ECC,-0.07649592143623846,comp3
FT_14.703_251.09138,0.1377412681849773,-0.06887063409249221,TRUE,FALSE,FALSE,dry,#388ECC,0.07526833320423966,comp3
FT_16.545_467.20649,0.17942741239906618,-0.08971370619953133,TRUE,FALSE,FALSE,dry,#388ECC,-0.07218009026194236,comp3
FT_17.960_483.20153,0.03398069405647428,-0.016990347028236277,TRUE,FALSE,FALSE,dry,#388ECC,-0.07138137756356401,comp3
FT_18.812_237.07569,0.16839809205868336,-0.08419904602934226,TRUE,FALSE,FALSE,dry,#388ECC,-0.07007824637144322,comp3
FT_8.445_183.06528,0.279606317767458,-0.13980315888372533,TRUE,FALSE,FALSE,dry,#388ECC,-0.06857514633223563,comp3
FT_16.867_481.14965,0.19707224246676006,-0.09853612123337903,TRUE,FALSE,FALSE,dry,#388ECC,-0.06839250178325182,comp3
FT_16.925_467.20647,0.11106173487658058,-0.055530867438293066,TRUE,FALSE,FALSE,dry,#388ECC,-0.06826848531963949,comp3
FT_12.670_361.16231,-0.08672493591266194,0.04336246795633072,FALSE,TRUE,FALSE,wet,#F68B33,-0.06555787092666011,comp3
FT_15.988_469.18571,0.14329463819361782,-0.07164731909680769,TRUE,FALSE,FALSE,dry,#388ECC,-0.06513448961597113,comp3
FT_12.933_195.06530,0.36587320204309054,-0.1829366010215467,TRUE,FALSE,FALSE,dry,#388ECC,-0.06508844889599699,comp3
FT_12.343_165.05466,0.09033046358768691,-0.04516523179384191,TRUE,FALSE,FALSE,dry,#388ECC,0.06460386060220771,comp3
FT_1.323_138.05494,0.14474988145349654,-0.07237494072674629,TRUE,FALSE,FALSE,dry,#388ECC,0.061539794342156624,comp3
FT_12.812_291.12045,-0.0053811146486079904,0.0026905573243026686,FALSE,TRUE,FALSE,wet,#F68B33,-0.060509359986409925,comp3
FT_14.025_555.22021,0.25993025909215,-0.12996512954607656,TRUE,FALSE,FALSE,dry,#388ECC,-0.060003016190624224,comp3
FT_17.837_415.21159,-0.29191162786664254,0.14595581393331847,FALSE,TRUE,FALSE,wet,#F68B33,0.05968623188459541,comp3
FT_15.503_261.11213,-0.11217002159436794,0.056085010797183116,FALSE,TRUE,FALSE,wet,#F68B33,-0.0580728456864809,comp3
FT_1.333_132.10188,-0.651139300466258,0.32556965023313045,FALSE,TRUE,FALSE,wet,#F68B33,0.05676521035485094,comp3
FT_0.981_310.91292,-0.5597410616632305,0.2798705308316149,FALSE,TRUE,FALSE,wet,#F68B33,0.05566291887222158,comp3
FT_7.633_302.19623,-0.2859004644519095,0.1429502322259543,FALSE,TRUE,FALSE,wet,#F68B33,0.054980121348821936,comp3
FT_18.868_303.15911,0.174357156946591,-0.08717857847329977,TRUE,FALSE,FALSE,dry,#388ECC,-0.0548424756065277,comp3
FT_0.981_378.90035,-0.6161389715831246,0.3080694857915634,FALSE,TRUE,FALSE,wet,#F68B33,0.054456977255621916,comp3
FT_1.188_184.06383,-0.13873328510064378,0.06936664255032127,FALSE,TRUE,FALSE,wet,#F68B33,0.051524673144945916,comp3
FT_11.232_326.12348,-0.47798328813461793,0.23899164406731008,FALSE,TRUE,FALSE,wet,#F68B33,-0.050856249828156536,comp3
FT_1.074_104.10696,0.35251523099072435,-0.17625761549535882,TRUE,FALSE,FALSE,dry,#388ECC,0.05049913993225111,comp3
FT_17.541_467.20646,0.19614768884878891,-0.09807384442439328,TRUE,FALSE,FALSE,dry,#388ECC,-0.05033957075805296,comp3
FT_12.206_109.10113,-0.3450452017342895,0.17252260086714047,FALSE,TRUE,FALSE,wet,#F68B33,0.04911786880814382,comp3
FT_13.617_197.04447,0.3987613253337829,-0.199380662666893,TRUE,FALSE,FALSE,dry,#388ECC,-0.04900022023600131,comp3
FT_17.978_277.14344,0.18550655178504888,-0.09275327589252338,TRUE,FALSE,FALSE,dry,#388ECC,-0.04896528165482373,comp3
FT_20.069_413.15960,0.04432804568521452,-0.022164022842605526,TRUE,FALSE,FALSE,dry,#388ECC,-0.0485083104334246,comp3
FT_1.155_335.07393,0.8379961086353281,-0.41899805431766024,TRUE,FALSE,FALSE,dry,#388ECC,0.04762906542171131,comp3
FT_0.980_90.97665,-0.5433143202007372,0.2716571601003697,FALSE,TRUE,FALSE,wet,#F68B33,0.04732160417005239,comp3
FT_14.959_233.11720,0.18854128769410214,-0.09427064384705601,TRUE,FALSE,FALSE,dry,#388ECC,-0.04698068653370679,comp3
FT_13.404_253.10703,0.44522097308668757,-0.22261048654334,TRUE,FALSE,FALSE,dry,#388ECC,-0.04684684901804411,comp3
FT_10.615_181.08602,0.12383071489386771,-0.06191535744693029,TRUE,FALSE,FALSE,dry,#388ECC,0.046638654549832584,comp3
FT_12.022_269.10197,0.29981373764956404,-0.14990686882478468,TRUE,FALSE,FALSE,dry,#388ECC,-0.046404504192368703,comp3
FT_20.067_237.07568,0.0026951482247794265,-0.0013475741123860417,TRUE,FALSE,FALSE,dry,#388ECC,-0.04562177932764392,comp3
FT_0.981_242.92541,-0.5164964127315518,0.25824820636577334,FALSE,TRUE,FALSE,wet,#F68B33,0.04413572915880384,comp3
FT_1.378_288.10135,-0.23730444244512441,0.11865222122256222,FALSE,TRUE,FALSE,wet,#F68B33,0.04387487941588795,comp3
FT_0.981_514.87531,-0.6348586990116847,0.31742934950584334,FALSE,TRUE,FALSE,wet,#F68B33,0.043017539621902974,comp3
FT_19.660_423.14401,0.3007297053350579,-0.15036485266752503,TRUE,FALSE,FALSE,dry,#388ECC,-0.041651048512139896,comp3
FT_9.687_356.09768,0.19019364723189758,-0.09509682361594778,TRUE,FALSE,FALSE,dry,#388ECC,-0.04145759762655286,comp3
FT_14.025_267.12269,0.25896719570597193,-0.129483597852986,TRUE,FALSE,FALSE,dry,#388ECC,-0.04098393344242247,comp3
FT_14.276_311.11260,0.29811385383452377,-0.1490569269172652,TRUE,FALSE,FALSE,dry,#388ECC,-0.04073200171045581,comp3
FT_0.981_158.96409,-0.5531707873127513,0.2765853936563737,FALSE,TRUE,FALSE,wet,#F68B33,0.04021557242673258,comp3
FT_1.401_689.21129,0.45501652858674185,-0.22750826429337134,TRUE,FALSE,FALSE,dry,#388ECC,0.03997621928856808,comp3
FT_14.358_555.22021,0.22172049692293758,-0.11086024846146683,TRUE,FALSE,FALSE,dry,#388ECC,-0.03927580278201532,comp3
FT_0.979_226.95148,-0.5811726091519583,0.2905863045759787,FALSE,TRUE,FALSE,wet,#F68B33,0.039243927844552225,comp3
FT_0.981_294.93894,-0.6098748636012157,0.30493743180060623,FALSE,TRUE,FALSE,wet,#F68B33,0.038906999938197157,comp3
FT_0.980_362.92643,-0.6066960467834868,0.3033480233917428,FALSE,TRUE,FALSE,wet,#F68B33,0.038746187255281804,comp3
FT_12.218_179.03372,0.3717307310496787,-0.18586536552483932,TRUE,FALSE,FALSE,dry,#388ECC,-0.03866114683146579,comp3
FT_0.981_582.86283,-0.630638811670198,0.3153194058350987,FALSE,TRUE,FALSE,wet,#F68B33,0.03861427781117696,comp3
FT_0.981_446.88778,-0.6469985409608806,0.32349927048044047,FALSE,TRUE,FALSE,wet,#F68B33,0.0384397895469997,comp3
FT_0.980_498.90137,-0.5957858955327981,0.2978929477663999,FALSE,TRUE,FALSE,wet,#F68B33,0.03828368715316222,comp3
FT_0.981_566.88882,-0.5707285856629922,0.2853642928314968,FALSE,TRUE,FALSE,wet,#F68B33,0.03820061751004932,comp3
FT_20.113_473.19368,0.142371771291024,-0.07118588564551555,TRUE,FALSE,FALSE,dry,#388ECC,0.03782242687363347,comp3
FT_16.567_353.15961,0.05587196428926952,-0.027935982144629123,TRUE,FALSE,FALSE,dry,#388ECC,-0.037494766181719257,comp3
FT_12.079_109.10113,-0.06247092708986409,0.031235463544934665,FALSE,TRUE,FALSE,wet,#F68B33,0.03693504574145042,comp3
FT_20.069_223.06006,0.20402613814365045,-0.10201306907182359,TRUE,FALSE,FALSE,dry,#388ECC,-0.03639905934950366,comp3
FT_15.505_326.19621,0.20329698503493351,-0.10164849251746919,TRUE,FALSE,FALSE,dry,#388ECC,-0.03571306663084411,comp3
FT_0.982_718.83752,-0.6374410141039083,0.3187205070519551,FALSE,TRUE,FALSE,wet,#F68B33,0.034501750539766576,comp3
FT_0.980_430.91383,-0.6163412536314331,0.30817062681571583,FALSE,TRUE,FALSE,wet,#F68B33,0.03437820395004528,comp3
FT_19.657_311.16419,-0.02745682636526444,0.01372841318263121,FALSE,TRUE,FALSE,wet,#F68B33,0.03398843101606433,comp3
FT_12.753_167.03385,0.4244353591713962,-0.21221767958569984,TRUE,FALSE,FALSE,dry,#388ECC,-0.033238756802181954,comp3
FT_18.882_431.24292,-0.5411243545265236,0.2705621772632667,FALSE,TRUE,FALSE,wet,#F68B33,-0.03193274397572248,comp3
FT_0.982_650.85025,-0.6541870992986062,0.32709354964930387,FALSE,TRUE,FALSE,wet,#F68B33,0.03182668734565385,comp3
FT_11.015_360.08063,0.49315240480328243,-0.24657620240164052,TRUE,FALSE,FALSE,dry,#388ECC,0.031370198429692825,comp3
FT_14.354_195.06518,0.2248754754023639,-0.11243773770117621,TRUE,FALSE,FALSE,dry,#388ECC,-0.03084110029413683,comp3
FT_0.889_328.89801,-0.23140760330521995,0.11570380165260503,FALSE,TRUE,FALSE,wet,#F68B33,0.030009357154403546,comp3
FT_16.095_421.20123,0.03518954365333123,-0.01759477182666558,TRUE,FALSE,FALSE,dry,#388ECC,-0.0294114009676254,comp3
FT_15.452_179.07028,0.4753755917317509,-0.23768779586587188,TRUE,FALSE,FALSE,dry,#388ECC,-0.028908247843481543,comp3
FT_12.245_283.08124,0.10701865695301807,-0.05350932847650572,TRUE,FALSE,FALSE,dry,#388ECC,-0.02889907418511494,comp3
FT_12.260_235.06014,0.4473112684148284,-0.2236556342074193,TRUE,FALSE,FALSE,dry,#388ECC,-0.028247654229760322,comp3
FT_18.820_395.16211,-0.403713009730605,0.20185650486530132,FALSE,TRUE,FALSE,wet,#F68B33,-0.02796239360935176,comp3
FT_13.390_209.08082,0.2774832869217991,-0.13874164346089646,TRUE,FALSE,FALSE,dry,#388ECC,-0.027952700305595397,comp3
FT_15.987_217.08590,0.07723301478290556,-0.03861650739145759,TRUE,FALSE,FALSE,dry,#388ECC,-0.02742899438172271,comp3
FT_18.056_413.12325,-0.1475055715130378,0.07375278575651512,FALSE,TRUE,FALSE,wet,#F68B33,-0.026777923207271487,comp3
FT_16.668_291.12280,0.02236292792475103,-0.011181463962377035,TRUE,FALSE,FALSE,dry,#388ECC,-0.02645097829913766,comp3
FT_13.094_295.11759,-0.3429127430334514,0.17145637151672036,FALSE,TRUE,FALSE,wet,#F68B33,-0.0260267940821061,comp3
FT_13.705_239.09124,0.36933729658549524,-0.1846686482927481,TRUE,FALSE,FALSE,dry,#388ECC,-0.0252516773736165,comp3
FT_11.491_271.08123,0.331500522247745,-0.1657502611238694,TRUE,FALSE,FALSE,dry,#388ECC,-0.025009692729211334,comp3
FT_0.889_346.90863,-0.2302883343949826,0.1151441671974942,FALSE,TRUE,FALSE,wet,#F68B33,0.025008727553995344,comp3
FT_1.892_146.09241,-0.35639271375691084,0.17819635687845437,FALSE,TRUE,FALSE,wet,#F68B33,-0.02479694255695494,comp3
FT_1.147_168.06892,-0.18883696773964706,0.09441848386982314,FALSE,TRUE,FALSE,wet,#F68B33,0.024779521725465294,comp3
FT_11.491_185.04450,0.36682788998111987,-0.1834139449905616,TRUE,FALSE,FALSE,dry,#388ECC,-0.0242625776943149,comp3
FT_18.589_329.17482,-0.3507372812572761,0.17536864062863433,FALSE,TRUE,FALSE,wet,#F68B33,0.024234506698676984,comp3
FT_12.220_269.10198,0.33900713806365673,-0.16950356903182992,TRUE,FALSE,FALSE,dry,#388ECC,-0.024014316239828297,comp3
FT_19.622_493.22225,0.15003293039365861,-0.07501646519682856,TRUE,FALSE,FALSE,dry,#388ECC,-0.023835039247358778,comp3
FT_17.721_467.20646,0.12288256063666779,-0.0614412803183317,TRUE,FALSE,FALSE,dry,#388ECC,-0.02361276774807974,comp3
FT_1.264_374.12946,0.8423715900291047,-0.4211857950145495,TRUE,FALSE,FALSE,dry,#388ECC,0.02268880016816731,comp3
FT_10.790_239.05499,-0.02113962481296025,0.010569812406482264,FALSE,TRUE,FALSE,wet,#F68B33,-0.02181311602507939,comp3
FT_1.229_182.08459,-0.12773120549089934,0.06386560274544431,FALSE,TRUE,FALSE,wet,#F68B33,0.02103140217958939,comp3
FT_15.560_251.12772,0.06219627341792527,-0.031098136708957745,TRUE,FALSE,FALSE,dry,#388ECC,-0.02086525548541406,comp3
FT_14.026_374.08225,-0.06957545889588057,0.0347877294479382,FALSE,TRUE,FALSE,wet,#F68B33,-0.020708500056578878,comp3
FT_14.355_267.12270,0.1138537583226842,-0.05692687916134729,TRUE,FALSE,FALSE,dry,#388ECC,-0.020189073023087274,comp3
FT_11.491_167.03390,0.2813913885404156,-0.14069569427020742,TRUE,FALSE,FALSE,dry,#388ECC,-0.019593812750663978,comp3
FT_0.888_442.87849,-0.010720960733188886,0.005360480366596255,FALSE,TRUE,FALSE,wet,#F68B33,-0.019442339395491767,comp3
FT_15.310_273.07568,-0.09297393046610047,0.046486965233049175,FALSE,TRUE,FALSE,wet,#F68B33,-0.018985192134820625,comp3
FT_8.445_223.05767,0.18351134098725827,-0.09175567049363353,TRUE,FALSE,FALSE,dry,#388ECC,-0.018899778117975368,comp3
FT_18.031_311.12773,-0.1266584877129683,0.06332924385648454,FALSE,TRUE,FALSE,wet,#F68B33,-0.017584414063061597,comp3
FT_14.027_407.11767,0.2020417181594249,-0.10102085907971484,TRUE,FALSE,FALSE,dry,#388ECC,-0.016411427476116236,comp3
FT_14.957_273.10978,0.1269516005328591,-0.06347580026642499,TRUE,FALSE,FALSE,dry,#388ECC,-0.01609384999787479,comp3
FT_18.011_235.06008,-0.081418742637366745,0.040709371318680146,FALSE,TRUE,FALSE,wet,#F68B33,-0.015976143996922338,comp3
FT_1.386_218.14992,0.7349240815010427,-0.36746204075052274,TRUE,FALSE,FALSE,dry,#388ECC,0.015807002139068518,comp3
FT_13.639_283.11762,0.3639304010391121,-0.18196520051955495,TRUE,FALSE,FALSE,dry,#388ECC,-0.015273992323580463,comp3
FT_15.371_251.12770,0.03269306336396332,-0.016346531681983995,TRUE,FALSE,FALSE,dry,#388ECC,-0.015055404883465493,comp3
FT_15.395_353.15960,-0.05439470028847447,0.027197350144232583,FALSE,TRUE,FALSE,wet,#F68B33,-0.015035143174944412,comp3
FT_17.223_251.12775,0.05374460788557085,-0.02687230394277839,TRUE,FALSE,FALSE,dry,#388ECC,-0.014061401859382785,comp3
FT_16.546_507.19918,-0.046053279509451546,0.02302663975472142,FALSE,TRUE,FALSE,wet,#F68B33,-0.013710090352372011,comp3
FT_3.279_202.17965,-0.4153953679319927,0.20769768396600052,FALSE,TRUE,FALSE,wet,#F68B33,0.013297553888190577,comp3
FT_1.312_365.10543,-0.3679968721598537,0.18399843607992641,FALSE,TRUE,FALSE,wet,#F68B33,0.013291112380292158,comp3
FT_11.589_193.04953,-0.02641118819512129,0.013205594097558117,FALSE,TRUE,FALSE,wet,#F68B33,-0.01313636732881996,comp3
FT_1.411_527.15849,0.5558093548581925,-0.2779046774290993,TRUE,FALSE,FALSE,dry,#388ECC,0.012984128782209507,comp3
FT_20.064_205.04949,0.08945392989438544,-0.04472696494718874,TRUE,FALSE,FALSE,dry,#388ECC,-0.012963497081748791,comp3
FT_12.818_265.10704,0.13566146580243404,-0.06783073290121439,TRUE,FALSE,FALSE,dry,#388ECC,-0.01249943720773434,comp3
FT_15.160_233.11721,0.35778962285195015,-0.17889481142597943,TRUE,FALSE,FALSE,dry,#388ECC,-0.012437099212227468,comp3
FT_17.140_467.20647,0.22311946979273542,-0.11155973489637105,TRUE,FALSE,FALSE,dry,#388ECC,-0.012063267223924154,comp3
FT_18.816_397.16470,-0.4127314393163655,0.20636571965818087,FALSE,TRUE,FALSE,wet,#F68B33,-0.011487251419251205,comp3
FT_15.986_235.09646,0.32165899604946685,-0.16082949802472565,TRUE,FALSE,FALSE,dry,#388ECC,-0.011360382596314158,comp3
FT_6.234_291.06999,0.5683959796503338,-0.2841979898251722,TRUE,FALSE,FALSE,dry,#388ECC,0.010157522573633159,comp3
FT_19.798_455.20453,-0.22223250848139467,0.11111625424069492,FALSE,TRUE,FALSE,wet,#F68B33,-0.010098072241403118,comp3
FT_1.157_148.06046,-0.16028232386895425,0.0801411619344763,FALSE,TRUE,FALSE,wet,#F68B33,0.009899568058838244,comp3
FT_11.929_277.06831,0.19958803264674732,-0.09979401632337288,TRUE,FALSE,FALSE,dry,#388ECC,-0.009700678836891572,comp3
FT_16.821_217.12229,-0.29401738826038776,0.1470086941301966,FALSE,TRUE,FALSE,wet,#F68B33,-0.009598474104569476,comp3
FT_11.951_219.10167,0.4559699439050303,-0.227984971952514,TRUE,FALSE,FALSE,dry,#388ECC,-0.00935441024378365,comp3
FT_13.772_283.11761,0.4464548810010863,-0.2232274405005447,TRUE,FALSE,FALSE,dry,#388ECC,-0.009129117209136587,comp3
FT_2.880_158.15396,-0.48418585760892996,0.2420929288044616,FALSE,TRUE,FALSE,wet,#F68B33,0.009074828890111167,comp3
FT_1.311_191.10270,-0.9131485636288534,0.45657428181442605,FALSE,TRUE,FALSE,wet,#F68B33,0.008677006280636291,comp3
FT_17.735_321.16969,0.3416009090840886,-0.1708004545420457,TRUE,FALSE,FALSE,dry,#388ECC,-0.008646335428140656,comp3
FT_12.900_283.11761,0.3259926558340309,-0.16299632791701668,TRUE,FALSE,FALSE,dry,#388ECC,-0.008451801954006407,comp3
FT_12.561_255.08605,0.4800493080796355,-0.2400246540398192,TRUE,FALSE,FALSE,dry,#388ECC,-0.008080103405938807,comp3
FT_2.496_250.07980,-0.24878721525858977,0.12439360762929581,FALSE,TRUE,FALSE,wet,#F68B33,0.007835667511725524,comp3
FT_19.829_335.21962,-0.5210773847863379,0.2605386923931703,FALSE,TRUE,FALSE,wet,#F68B33,0.007066519161988631,comp3
FT_17.143_499.19649,0.22833925953061668,-0.11416962976530994,TRUE,FALSE,FALSE,dry,#388ECC,-0.006473016063150744,comp3
FT_19.782_415.21164,0.3180760256055475,-0.15903801280277605,TRUE,FALSE,FALSE,dry,#388ECC,0.00600870069437104,comp3
FT_8.308_223.05768,0.2568822113720618,-0.12844110568603495,TRUE,FALSE,FALSE,dry,#388ECC,-0.005805417494390211,comp3
FT_1.090_133.06074,-0.951728171776994,0.47586408588849566,FALSE,TRUE,FALSE,wet,#F68B33,0.005643310486743874,comp3
FT_12.510_209.08084,0.00785742402663133,-0.003928712013317678,TRUE,FALSE,FALSE,dry,#388ECC,-0.005394784301392311,comp3
FT_9.089_340.10279,0.12485618684178353,-0.062428093420892596,TRUE,FALSE,FALSE,dry,#388ECC,-0.004606197876928214,comp3
FT_9.710_248.22200,-0.5366197457735363,0.268309872886767,FALSE,TRUE,FALSE,wet,#F68B33,0.004554392778231384,comp3
FT_8.881_316.21191,-0.18253092820126682,0.09126546410063341,FALSE,TRUE,FALSE,wet,#F68B33,0.004542666098026774,comp3
FT_16.723_281.10198,-0.03593225487391866,0.017966127436967065,FALSE,TRUE,FALSE,wet,#F68B33,-0.004413369677966006,comp3
FT_10.766_267.08627,0.10165351971074217,-0.05082675985537415,TRUE,FALSE,FALSE,dry,#388ECC,-0.004278299730655747,comp3
FT_15.514_233.11721,0.1397648154164882,-0.06988240770824289,TRUE,FALSE,FALSE,dry,#388ECC,-0.003628075090982879,comp3
FT_12.756_239.09136,0.4512170294022367,-0.2256085147011208,TRUE,FALSE,FALSE,dry,#388ECC,-0.0034939709100111353,comp3
FT_13.400_201.16375,-0.15647507944466127,0.07823753972233101,FALSE,TRUE,FALSE,wet,#F68B33,-0.0016704487681643324,comp3
FT_9.352_183.10168,-0.39466848601100385,0.19733424300550143,FALSE,TRUE,FALSE,wet,#F68B33,6.998925476634362e-4,comp3
