FeatureID,Formula_CD,Potential_fragment,Formula_sirius,Formula_cmmrt,zscore_cmmrt,name_cmmrt,cd_vs_sirius,cd_vs_cmmrt,cmmrt_vs_sirius,Notes_name,Sirius_structure_percentage,use_Sirius_class,Final_name,Keep_formula,Final_annotation_comment
FT_19.661_435.18011,C19 H26 N6 O4 S,NA,C26 H26 O6,C26 H26 O6,1.5869749,cycloartocarpin A,FALSE,FALSE,TRUE,,delete,delete,delete,delete,delete
FT_19.661_435.18011,C19 H26 N6 O4 S,NA,C26 H26 O6,C26 H26 O6,1.5840954,Prenylcandidusin C,FALSE,FALSE,TRUE,,delete,delete,delete,delete,delete
FT_19.680_486.24867,C16 H41 N9 P2 S2,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_19.688_263.16179,C12 H18 N6 O,NA,C16 H22 O3,C16 H22 O3,1.8159579,"2,4-Bis(3-methylbut-2-en-1-yl)benzene-1,3,5-triol",FALSE,FALSE,TRUE,,delete,delete,delete,delete,delete
FT_19.688_263.16179,C12 H18 N6 O,NA,C16 H22 O3,C16 H22 O3,1.796023,3''-Hydroxy-geranylhydroquinone,FALSE,FALSE,TRUE,,delete,delete,delete,delete,delete
FT_19.688_263.16179,C12 H18 N6 O,NA,C16 H22 O3,C16 H22 O3,1.7232349,Ochracene E,FALSE,FALSE,TRUE,,delete,delete,delete,delete,delete
FT_19.710_507.27216,C25 H39 N4 O5 P,NA,C31 H38 O6,NA,NA,NA,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.717_483.20181,C27 H30 O8,NA,C27 H30 O8,C27 H30 O8,1.6776859,Territrem E,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",55.26,na,Aspergixanthone I,C27 H30 O8,L3.1
FT_19.717_483.20181,C27 H30 O8,NA,C27 H30 O8,C27 H30 O8,1.6274861,Emerixanthone D,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",55.26,na,Aspergixanthone I,C27 H30 O8,L3.1
FT_19.717_483.20181,C27 H30 O8,NA,C27 H30 O8,C27 H30 O8,1.6274861,Aspergixanthone I,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",55.26,na,Aspergixanthone I,C27 H30 O8,L3.1
FT_19.736_415.24799,C19 H35 N4 O4 P,NA,C23 H36 O5,NA,NA,NA,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.736_441.18890,C21 H24 N6 O5,NA,C21 H32 N2 O4 S2,C24 H26 ClF N4 O,2.1983938,Sertindole,FALSE,FALSE,FALSE,,delete,delete,delete,delete,delete
FT_19.736_441.18890,C21 H24 N6 O5,NA,C21 H32 N2 O4 S2,C25 H28 O7,1.5808972,"1,6-Dihydroxy-3,7-dimethoxy-2-(3-methyl-2-butenyl)-8-(3-hydroxy-3-methyl-1E-butenyl)-xanthone",FALSE,FALSE,FALSE,,delete,delete,delete,delete,delete
FT_19.736_441.18890,C21 H24 N6 O5,NA,C21 H32 N2 O4 S2,C25 H28 O7,1.5534952,Arugosin D,FALSE,FALSE,FALSE,,delete,delete,delete,delete,delete
FT_19.755_367.19035,C24 H22 N4,NA,NA,C21 H25 F3 O2,1.625639,"20,21,21-Trifluoro-3-methoxy-19-nor-17alpha-pregna-1,3,5(10),20-tetraen-17-ol",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.755_367.19035,C24 H22 N4,NA,NA,C23 H26 O4,1.5252475,"2,2-Dimethyl-3-(4-methoxyphenyl)-4-propyl-2H-1-benzopyran-7-ol acetate",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.755_367.19035,C24 H22 N4,NA,NA,C23 H26 O4,1.4551017,3-[3-Hydroxy-4-(3-methylbut-2-enyl)phenyl]-5-[(4-hydroxyphenyl)methyl]-4-methyl-tetrahydrofuran-2-one,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.758_459.17808,C24 H30 N2 O3 S2,NA,C28 H26 O6,C23 H26 N2 O8,2.575004,Aspergilline B,FALSE,FALSE,FALSE,na,na,na,Aspergilline B,C23 H26 N2 O8,L3.3
FT_19.758_459.17808,C24 H30 N2 O3 S2,NA,C28 H26 O6,C22 H31 ClO8,1.5655973,Valechlorin,FALSE,FALSE,FALSE,na,na,na,Aspergilline B,C23 H26 N2 O8,L3.3
FT_19.782_415.21164,C25 H26 N4 O2,NA,C24 H30 O6,C24 H30 O6,1.6573617,Asperbiphenyl,FALSE,FALSE,TRUE,na,74.28,na,Myrtucommulone B,C24H30O6,L3.3
FT_19.782_415.21164,C25 H26 N4 O2,NA,C24 H30 O6,C24 H30 O6,1.6517093,"(3-Formyl-2a-methoxy-6,6,7b-trimethyl-1,2,4a,5,7,7a-hexahydrocyclobuta[e]inden-2-yl) 2,4-dihydroxy-6-methylbenzoate",FALSE,FALSE,TRUE,na,74.28,na,Myrtucommulone B,C24H30O6,L3.3
FT_19.782_415.21164,C25 H26 N4 O2,NA,C24 H30 O6,C24 H30 O6,1.6470263,Armillaripin,FALSE,FALSE,TRUE,na,74.28,na,Myrtucommulone B,C24H30O6,L3.3
FT_19.786_397.20106,C24 H28 O5,NA,C21 H32 O5 S,C13 H28 N6 O8,3.8775353,(+)-Zwittermicin A,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.786_397.20106,C24 H28 O5,NA,C21 H32 O5 S,C21 H29 F O6,2.6697562,"9-Fluoro-11beta,16alpha,17,21-tetrahydroxypregn-4-ene-3,20-dione",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.786_397.20106,C24 H28 O5,NA,C21 H32 O5 S,C21 H32 O5 S,1.6585416,Pregnenolone sulfate,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_19.790_297.09692,C14 H16 O7,NA,C14 H16 O7,C15 H12 N4 O3,3.6554172,4-Carboxy nevirapine,TRUE,FALSE,FALSE,"name match, cmmrt and sirius (no top sirius option)",52.6,na,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C14 H16 O7,L3.1
FT_19.790_297.09692,C14 H16 O7,NA,C14 H16 O7,C14 H16 O7,3.0233881,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",52.6,na,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C14 H16 O7,L3.1
FT_19.790_297.09692,C14 H16 O7,NA,C14 H16 O7,C14 H16 O7,2.9893422,"6-(3-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",52.6,na,"6-(4-Ethenylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",C14 H16 O7,L3.1
FT_19.798_455.20453,C22 H34 N2 O4 S2,NA,C26 H30 O7,C26 H30 O7,1.5953141,Obacunone,FALSE,FALSE,TRUE,na,na,na,Obacunone,C26 H30 O7,L3.3
FT_19.798_455.20453,C22 H34 N2 O4 S2,NA,C26 H30 O7,C26 H30 O7,1.5953137,Tricoccin S3,FALSE,FALSE,TRUE,na,na,na,Obacunone,C26 H30 O7,L3.3
FT_19.798_455.20453,C22 H34 N2 O4 S2,NA,C26 H30 O7,C26 H30 O7,1.5754468,"1-Hydroxy-3,6,7-trimethoxy-2-(3-methyl-2-butenyl)-8-(3-hydroxy-3-methyl-1E-butenyl)-xanthone",FALSE,FALSE,TRUE,na,na,na,Obacunone,C26 H30 O7,L3.3
FT_19.816_333.20429,C15 H29 Cl N4 O2,NA,NA,C20 H28 O4,2.068415,"7,18-Dihydroxykaurenolide",FALSE,FALSE,FALSE,na,na,na,"7,18-Dihydroxykaurenolide",C20 H28 O4,L3.3
FT_19.816_333.20429,C15 H29 Cl N4 O2,NA,NA,C20 H28 O4,2.0411782,"7beta,12alpha-Dihydroxykaurenolide",FALSE,FALSE,FALSE,na,na,na,"7,18-Dihydroxykaurenolide",C20 H28 O4,L3.3
FT_19.816_333.20429,C15 H29 Cl N4 O2,NA,NA,C20 H28 O4,2.041178,"ent-7alpha,12beta-Dihydroxy-16-kauren-19,6beta-olide",FALSE,FALSE,FALSE,na,na,na,"7,18-Dihydroxykaurenolide",C20 H28 O4,L3.3
FT_19.834_437.22958,C21 H33 N4 O4 P,NA,C25 H34 O5,C27 H32 O5,1.5693535,Prenylterphenyllin G,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_19.834_437.22958,C21 H33 N4 O4 P,NA,C25 H34 O5,C24 H33 F O6,1.4979916,Flurandrenolide,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.834_437.22958,C21 H33 N4 O4 P,NA,C25 H34 O5,C24 H33 F O6,1.4742595,"9-Fluoro-11beta,21-dihydroxy-16alpha,17-(isopropylidenedioxy)pregn-4-ene-3,20-dione",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.846_411.14400,C23 H22 O7,NA,C23 H22 O7,C23 H22 O7,2.0945947,"[9-(hydroxymethyl)-6-methyl-3-methylidene-2,7-dioxo-4,5,9a,9b-tetrahydro-3aH-azuleno[4,5-b]furan-4-yl] 2-(4-hydroxyphenyl)acetate",TRUE,TRUE,TRUE,keeping sirius,79.44,na,Sumatrol,C23 H22 O7,L3.3
FT_19.846_411.14400,C23 H22 O7,NA,C23 H22 O7,C23 H22 O7,2.0945947,Lactupicrin,TRUE,TRUE,TRUE,keeping sirius,79.44,na,Sumatrol,C23 H22 O7,L3.3
FT_19.846_411.14400,C23 H22 O7,NA,C23 H22 O7,C23 H22 O7,1.6707082,"(5a,6a,8a,11a)-8-Hydroxy-2-oxo-1(10),3-guaiadien-12,6-olide-15-al 8-(4-hydroxyphenylacetate)",TRUE,TRUE,TRUE,keeping sirius,79.44,na,Sumatrol,C23 H22 O7,L3.3
FT_19.858_465.26373,C22 H36 N6 O3 S,NA,C29 H36 O5,NA,NA,NA,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_19.963_371.22166,C23 H30 O4,NA,NA,C23 H30 O4,1.5103316,Spiromesifen,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_2.056_232.16554,C10 H21 N3 O3,NA,C10 H21 N3 O3,C10 H21 N3 O3,0.11679662,6-Amino-2-(4-aminobutanamido)hexanoic acid,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",35.59,na,6-Amino-2-(4-aminobutanamido)hexanoic acid,C10 H21 N3 O3,L3.1
FT_2.078_174.03865,C5 H5 N5 O,NA,C4 H9 N O5,C5 H5 N5 O,0.3032083,8-Hydroxyadenine,FALSE,TRUE,FALSE,na,na,na,8-Hydroxyadenine,C5 H5 N5 O,L3.3
FT_2.078_174.03865,C5 H5 N5 O,NA,C4 H9 N O5,C5 H5 N5 O,0.11544091,NA,FALSE,TRUE,FALSE,na,na,na,8-Hydroxyadenine,C5 H5 N5 O,L3.3
FT_2.078_174.03865,C5 H5 N5 O,NA,C4 H9 N O5,C5 H5 N5 O,0.07600633,Isoguanine,FALSE,TRUE,FALSE,na,na,na,8-Hydroxyadenine,C5 H5 N5 O,L3.3
FT_2.305_673.21659,C24 H43 N4 O12 P3,NA,C34 H32 N4 O11,NA,NA,NA,FALSE,FALSE,FALSE,na,na,yes,no name,C26H40O20,L4.3
FT_2.484_455.18861,C16 H31 N4 O9 P,NA,C22 H30 O10,NA,NA,NA,FALSE,FALSE,FALSE,na,na,yes,no name,C22 H30 O10,L4.3
FT_2.486_250.07981,C9 H13 N3 O4,NA,NA,C9 H13 N3 O4,0.5093982,2'-Deoxycytidine,FALSE,TRUE,FALSE,na,na,na,2'-Deoxycytidine,C9 H13 N3 O4,L3.3
FT_2.496_250.07980,C8 H18 N3 P3,NA,C6 H11 N5 O6,NA,NA,NA,FALSE,FALSE,FALSE,na,na,yes,no name,C6 H11 N5 O6,L4.3
FT_2.524_430.15560,C15 H27 N O13,NA,C15 H27 N O13,NA,NA,NA,TRUE,FALSE,FALSE,na,na,na,O-(2-O-Mannopyranosyl-mannopyranosyl)serine,C15 H27 N O13,L3.3
FT_2.670_210.06080,C6 H11 N O7,NA,C7 H7 N5 O3,NA,NA,NA,FALSE,FALSE,FALSE,na,na,na,"(2-Amino-6-oxo-3,6-dihydro-9H-purin-9-yl)acetic acid",C7 H7 N5 O3,L3.3
FT_2.671_215.01620,C4 H2 N6 O5,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,no name,na,na,no name,C4 H2 N6 O5,L4.3
FT_20.027_457.16261,C25 H16 N10,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,no name,na,na,no name,C25 H16 N10,L4.3
FT_20.040_467.20668,C27 H30 O7,NA,C27 H30 O7,C28 H26 N4 O3,1.6692291,5-N-acetyl-15b-didehydroardeemin,TRUE,FALSE,FALSE,keeping sirius,66.17,na,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L3.3
FT_20.040_467.20668,C27 H30 O7,NA,C27 H30 O7,C28 H26 N4 O3,1.5733509,Indolocarbazole nitrogen derivative,TRUE,FALSE,FALSE,keeping sirius,66.17,na,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L3.3
FT_20.040_467.20668,C27 H30 O7,NA,C27 H30 O7,C27 H30 O7,1.4888744,Terreulactone B,TRUE,TRUE,TRUE,keeping sirius,66.17,na,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L3.3
FT_20.041_489.18900,C26 H35 O3 P3,NA,C18 H29 N6 O8 P,C29 H28 O7,1.4764636,Arenatin B,FALSE,FALSE,FALSE,na,na,na,Arenatin B,C29 H28 O7,L3.3
FT_20.041_489.18900,C26 H35 O3 P3,NA,C18 H29 N6 O8 P,C29 H28 O7,1.4711083,"7-hydroxy-8-[(E)-4-hydroxy-3-methylbut-2-enoxy]-2-(4-hydroxyphenyl)-3-methoxy-10-prop-1-en-2-yl-9,10-dihydrophenanthrene-1,4-dione",FALSE,FALSE,FALSE,na,na,na,Arenatin B,C29 H28 O7,L3.3
FT_20.052_449.19598,C20 H28 N6 O4 S,NA,C27 H28 O6,C27 H28 O6,1.6761559,Lonchocarpenin,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.052_449.19598,C20 H28 N6 O4 S,NA,C27 H28 O6,C27 H28 O6,1.675907,aspulvinone D,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.052_449.19598,C20 H28 N6 O4 S,NA,C27 H28 O6,C27 H28 O6,1.6751468,Aspulvinone O,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.060_497.25225,C25 H32 N6 O5,NA,C29 H36 O7,C30 H32 N4 O3,1.675993,5-N-acetyl-8-isopropylardeemin,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.064_205.04949,C11 H8 O4,NA,C11 H8 O4,C11 H8 O4,2.150645,Spirodilactone,TRUE,TRUE,TRUE,keeping sirius,67.73,na,8-Acetyl-7-hydroxycoumarin,C11 H8 O4,L3.3
FT_20.064_205.04949,C11 H8 O4,NA,C11 H8 O4,C11 H8 O4,2.1055236,"1,4-Dihydroxy-6-naphthoic acid",TRUE,TRUE,TRUE,keeping sirius,67.73,na,8-Acetyl-7-hydroxycoumarin,C11 H8 O4,L3.3
FT_20.064_205.04949,C11 H8 O4,NA,C11 H8 O4,C11 H8 O4,1.96788,"1,2-Dihydroxy-8-carboxynaphthalene",TRUE,TRUE,TRUE,keeping sirius,67.73,na,8-Acetyl-7-hydroxycoumarin,C11 H8 O4,L3.3
FT_20.067_237.07568,C12 H12 O5,NA,C12 H12 O5,C12 H12 O5,3.1135132,Austidiol,TRUE,TRUE,TRUE,"Similar structures, keeping sirius (not top sirius match)",70.83,na,"methyl (E)-3-(7-methoxy-1,3-benzodioxol-5-yl)prop-2-enoate",C12 H12 O5,L3.3
FT_20.067_237.07568,C12 H12 O5,NA,C12 H12 O5,C12 H12 O5,2.6848755,"(S)-2,3-Dihydro-7-hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-acetic acid",TRUE,TRUE,TRUE,"Similar structures, keeping sirius (not top sirius match)",70.83,na,"methyl (E)-3-(7-methoxy-1,3-benzodioxol-5-yl)prop-2-enoate",C12 H12 O5,L3.3
FT_20.067_237.07568,C12 H12 O5,NA,C12 H12 O5,C12 H12 O5,2.6105537,Aspergillusol B,TRUE,TRUE,TRUE,"Similar structures, keeping sirius (not top sirius match)",70.83,na,"methyl (E)-3-(7-methoxy-1,3-benzodioxol-5-yl)prop-2-enoate",C12 H12 O5,L3.3
FT_20.069_223.06006,C11 H10 O5,NA,C11 H10 O5,C11 H10 O5,2.9627209,Sphagnum acid,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",40.39,na,2-Succinylbenzoate,C11 H10 O5,L3.1
FT_20.069_223.06006,C11 H10 O5,NA,C11 H10 O5,C11 H10 O5,2.6215866,2-Succinylbenzoate,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",40.39,na,2-Succinylbenzoate,C11 H10 O5,L3.1
FT_20.069_223.06006,C11 H10 O5,NA,C11 H10 O5,C11 H10 O5,2.492162,2-Hydroxy-7-hydroxymethylchromene-2-carboxylate,TRUE,TRUE,TRUE,"name match, cmmrt and sirius (no top sirius option)",40.39,na,2-Succinylbenzoate,C11 H10 O5,L3.1
FT_20.069_413.15960,C23 H24 O7,NA,C23 H24 O7,C23 H24 O7,1.4872408,Garcimangosone C,TRUE,TRUE,TRUE,keeping sirius,56.02,na,Dalpanol,C23 H24 O7,L3.3
FT_20.081_367.22674,C24 H30 O3,NA,C17 H35 O6 P,C24 H30 O3,1.6780238,Drospirenone,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.081_367.22674,C24 H30 O3,NA,C17 H35 O6 P,C24 H30 O3,1.6241872,"7-{[(2E,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy}-2H-chromen-2-one",FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.081_367.22674,C24 H30 O3,NA,C17 H35 O6 P,C24 H30 O3,1.5559428,Diorcinol G,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.089_471.27409,C28 H38 O6,NA,C21 H43 O9 P,C28 H38 O6,1.8229029,Withaferin A,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.089_471.27409,C28 H38 O6,NA,C21 H43 O9 P,C28 H38 O6,1.7331548,Withanolide D,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.089_471.27409,C28 H38 O6,NA,C21 H43 O9 P,C28 H38 O6,1.7331544,Withanolide,FALSE,TRUE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.098_369.24257,C24 H32 O3,NA,C20 H28 N6 O,NA,NA,NA,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.100_351.23198,C19 H31 Cl N4,NA,NA,C21 H31 F O3,1.6323037,5alpha-Androstane-2beta-fluoro-17beta-ol-3-one acetate,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.100_351.23198,C19 H31 Cl N4,NA,NA,C21 H31 F O3,1.6323037,"(2alpha,5alpha,17beta)-17-(Acetyloxy)-2-fluoro-androstan-3-one",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.100_351.23198,C19 H31 Cl N4,NA,NA,C21 H31 F O3,1.5066369,"6beta-Fluoro-5alpha-hydroxypregnane-3,20-dione",FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.109_399.21669,C24 H30 O5,NA,C24 H30 O5,C22 H27 F N4 O2,2.4357758,Sunitinib,TRUE,FALSE,FALSE,keeping sirius,55.18,na,"2-methyl-3-[(2-oxochromen-7-yl)oxymethyl]-4-(2,2,6-trimethylcyclohexyl)but-2-enoic acid",C24 H30 O5,L3.3
FT_20.109_399.21669,C24 H30 O5,NA,C24 H30 O5,C24 H30 O5,1.6668551,"7-[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyldodeca-2,6,10-trienoxy]chromen-2-one",TRUE,TRUE,TRUE,keeping sirius,55.18,na,"2-methyl-3-[(2-oxochromen-7-yl)oxymethyl]-4-(2,2,6-trimethylcyclohexyl)but-2-enoic acid",C24 H30 O5,L3.3
FT_20.109_399.21669,C24 H30 O5,NA,C24 H30 O5,C24 H30 O5,1.629039,Armillaribin,TRUE,TRUE,TRUE,keeping sirius,55.18,na,"2-methyl-3-[(2-oxochromen-7-yl)oxymethyl]-4-(2,2,6-trimethylcyclohexyl)but-2-enoic acid",C24 H30 O5,L3.3
FT_20.119_406.25891,C24 H39 N S2,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.121_313.17986,C14 H25 N4 O2 P,NA,C20 H24 O3,C20 H24 O3,1.6784139,"Methyl (9Z)-10'-oxo-6,10'-diapo-6-carotenoate",FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.121_313.17986,C14 H25 N4 O2 P,NA,C20 H24 O3,C20 H24 O3,1.6768016,Centrolobine,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.121_313.17986,C14 H25 N4 O2 P,NA,C20 H24 O3,C20 H24 O3,1.675313,Aspergiloid G,FALSE,FALSE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.125_397.16479,C23 H24 O6,NA,C23 H24 O6,C23 H24 O6,1.9572227,"(2Z,7E)-1,9-bis(4-hydroxy-3-methoxyphenyl)nona-2,7-diene-4,6-dione",TRUE,TRUE,TRUE,keeping sirius,72.05,na,Rotenonic acid,C23 H24 O6,L3.3
FT_20.125_397.16479,C23 H24 O6,NA,C23 H24 O6,C23 H24 O6,1.6651547,BR-xanthone A,TRUE,TRUE,TRUE,keeping sirius,72.05,na,Rotenonic acid,C23 H24 O6,L3.3
FT_20.125_397.16479,C23 H24 O6,NA,C23 H24 O6,C20 H28 O6 S,1.5721538,Eremopetasitenin A2,TRUE,FALSE,FALSE,keeping sirius,72.05,na,Rotenonic acid,C23 H24 O6,L3.3
FT_20.138_333.24242,C21 H32 O3,NA,C21 H32 O3,C21 H32 O3,1.6487831,17beta-Carbomethoxyandrost-5-en-3beta-ol,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.138_333.24242,C21 H32 O3,NA,C21 H32 O3,C21 H32 O3,1.645357,[10]-Shogaol,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.138_333.24242,C21 H32 O3,NA,C21 H32 O3,C21 H32 O3,1.6177931,Alfaxalone,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.147_413.23244,C25 H32 O5,NA,C25 H32 O5,C25 H32 O5,1.682211,Austalide K,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.147_413.23244,C25 H32 O5,NA,C25 H32 O5,C25 H32 O5,1.6343709,andilesin C,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.147_413.23244,C25 H32 O5,NA,C25 H32 O5,C25 H32 O5,1.6316327,Andiconin B,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.150_417.22719,C24 H32 O6,NA,C24 H32 O6,C24 H32 O6,2.0075896,Hellebrigenin,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.150_417.22719,C24 H32 O6,NA,C24 H32 O6,C24 H32 O6,1.8190502,Armillyl everninate,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.150_417.22719,C24 H32 O6,NA,C24 H32 O6,C24 H32 O6,1.6643597,Terreustoxin H,TRUE,TRUE,TRUE,delete,delete,delete,delete,delete,delete
FT_20.153_499.19643,C19 H36 N2 O9 P2,NA,C27 H30 O9,C27 H30 O9,1.6825148,"[(2S)-2,2',2',9,13-pentamethyl-6,16-dimethylidene-6',11,15-trioxospiro[10,14,17-trioxapentacyclo[7.6.1.17,12.01,12.02,7]heptadecane-5,3'-pyran]-8-yl] acetate",FALSE,FALSE,TRUE,na,na,na,"Daphnetoxin,12-hydroxy",C27H30O9,L3.3
FT_20.153_499.19643,C19 H36 N2 O9 P2,NA,C27 H30 O9,C27 H30 O9,1.6825148,Dehydroaustin,FALSE,FALSE,TRUE,na,na,na,"Daphnetoxin,12-hydroxy",C27H30O9,L3.3
FT_20.161_341.26861,C20 H36 O4,NA,C20 H36 O4,NA,NA,NA,TRUE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.163_435.21453,C23 H26 N6 O3,NA,C25 H32 O5,C22 H30 N2 O7,2.020073,Himeic acid C,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.163_435.21453,C23 H26 N6 O3,NA,C25 H32 O5,C22 H30 N2 O7,2.0200727,Himeic acid E,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.163_435.21453,C23 H26 N6 O3,NA,C25 H32 O5,C24 H31 F O6,1.5699385,Dexamethasone acetate,FALSE,FALSE,FALSE,delete,delete,delete,delete,delete,delete
FT_20.190_381.26142,C18 H32 N6 O3,NA,C22 H36 O5,C22 H36 O5,1.5330929,Bisnorcholic acid,FALSE,FALSE,TRUE,na,na,yes,no name,C22 H36 O5,L4.1
FT_20.194_371.22174,C17 H31 N4 O3 P,NA,C23 H30 O4,C23 H30 O4,1.5249571,Spiromesifen,FALSE,FALSE,TRUE,na,na,yes,no name,C23 H30 O4,L4.1
FT_20.230_349.19862,C16 H32 N2 O2 S2,NA,NA,C20 H28 O5,2.4279451,"3b-Hydroxy-6b-tigloyloxy-7(11)-eremophilen-12,8b-olide",FALSE,FALSE,FALSE,na,na,na,"3b-Hydroxy-6b-tigloyloxy-7(11)-eremophilen-12,8b-olide",C20 H28 O5,L3.3
FT_20.230_349.19862,C16 H32 N2 O2 S2,NA,NA,C20 H28 O5,2.4279451,"3b-Hydroxy-6b-angeloyloxy-7(11)-eremophilen-12,8b-olide",FALSE,FALSE,FALSE,na,na,na,"3b-Hydroxy-6b-tigloyloxy-7(11)-eremophilen-12,8b-olide",C20 H28 O5,L3.3
FT_20.230_349.19862,C16 H32 N2 O2 S2,NA,NA,C20 H28 O5,2.338338,Ingenol,FALSE,FALSE,FALSE,na,na,na,"3b-Hydroxy-6b-tigloyloxy-7(11)-eremophilen-12,8b-olide",C20 H28 O5,L3.3
FT_20.242_467.20666,C27 H30 O7,NA,C27 H30 O7,C28 H26 N4 O3,1.6822842,5-N-acetyl-15b-didehydroardeemin,TRUE,FALSE,FALSE,keeping sirius,61.72,na,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L3.3
